fecha_hora;lat;lon;altitud;SOC;odometro;vel;AC;calefaccion;cargando;km_restantes;carga_bat_aux;ah_generados;ah_consumidos;ah_efectivos;aislacion_negativa;aislacion_positiva;aislacion_pack_bateria;capacidad_actual;contador_peak;tiempo_peak_amperaje;corriente_instantanea;temp_maxima_celda;temp_minima_celda;vol_maximo_celda;vol_minimo_celda;pot_consumida_accesorios;pot_total_consumida;pot_total_generada;freno_servicio;pot_gen_freno_umbral_1;pot_gen_freno_umbral_2;pot_gen_freno_umbral_3;pot_gen_freno_umbral_4;pot_gen_freno_umbral_5;pot_gen_freno_umbral_6;switch_freno;SoH;ac_encendido;estado_compresor_ac;vel_crucero_activada;vel_crucero_seteada;marcha;porc_acelerador
2022-11-23 16:08:39;-36.782007;-73.086147;5;39.6;1817.8;0.0;;;;;27100.0;0,0;0,2;0,2;55000;55000;0,000;55000;0;;1,9;25,0;23,0;3,281;3,277;97,9;97,9;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;98,0;0;1;0;0;"N";0,0
2022-11-23 16:07:39;-36.782007;-73.086147;5;40.0;1817.8;0.0;;;;;;0,0;0,1;0,1;59500;59500;0,000;59500;0;;7,0;25,0;23,0;3,279;3,275;43,9;43,9;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;98,0;5;0;0;0;"N";0,0
2022-11-23 15:55:06;-36.781952;-73.086231;-4;40.0;1817.8;0.0;;;;;27100.0;0,0;0,1;0,1;58500;54500;0,000;54500;0;;1,6;25,0;23,0;3,28;3,276;30,6;30,6;0,0;;0,0;0,0;0,0;0,0;0,0;0,0;1;98,0;1;1;0;0;"N";0,0
2022-11-23 15:54:38;-36.781952;-73.086231;-4;40.0;1817.8;0.0;;;;;27100.0;0,0;0,0;0,0;59500;59500;0,000;59500;0;;1,5;25,0;23,0;3,28;3,276;24,6;24,6;0,0;;0,0;0,0;0,0;0,0;0,0;0,0;1;98,0;1;1;0;0;"R";0,0
2022-11-23 15:53:38;-36.781952;-73.086231;-4;40.0;1817.8;0.0;;;;;27100.0;0,0;0,0;0,0;58500;54500;0,000;54500;0;;1,6;25,0;23,0;3,279;3,275;11,3;11,3;0,0;;0,0;0,0;0,0;0,0;0,0;0,0;1;98,0;1;1;0;0;"R";0,0
2022-11-23 15:52:38;-36.78198;-73.086233;-3;40.0;1817.8;0.0;;;;;27100.0;-3,0;19,0;16,1;59000;59000;0,000;59000;1;;3,8;25,0;23,0;3,277;3,273;9591,2;9591,2;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"R";0,0
2022-11-23 15:51:53;-36.781932;-73.086489;2;40.0;1817.8;0.0;;;;;27100.0;-3,0;19,0;16,0;55500;55500;0,000;55500;1;;2,7;25,0;23,0;3,277;3,273;9566,3;9566,3;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"D";0,0
2022-11-23 15:51:48;-36.781936;-73.086482;2;40.0;1817.8;0.0;;;;;27100.0;-3,0;19,0;16,0;59500;55500;0,000;55500;1;;3,3;25,0;23,0;3,277;3,273;9564,0;9564,0;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"N";0,0
2022-11-23 15:51:40;-36.781936;-73.086482;2;40.0;1817.8;0.0;;;;;27100.0;-3,0;19,0;16,0;58000;59500;0,000;58000;1;;2,2;25,0;23,0;3,278;3,274;9558,6;9558,6;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"R";0,0
2022-11-23 15:51:25;-36.781936;-73.086482;2;40.0;1817.8;0.0;;;;;27100.0;-3,0;19,0;16,0;55000;56500;0,000;55000;1;;2,1;25,0;23,0;3,277;3,273;9554,4;9554,4;-1519,7;0;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;0;98,0;1;1;0;0;"N";0,0
2022-11-23 15:50:25;-36.781923;-73.086505;2;40.0;1817.8;0.0;;;;;27100.0;-3,0;18,9;16,0;55500;55500;0,000;55500;1;;2,7;25,0;23,0;3,276;3,272;9536,2;9536,2;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"N";0,0
2022-11-23 15:49:40;-36.781858;-73.086834;3;40.0;1817.7;0.0;;;;;27100.0;-3,0;18,9;15,9;57500;59000;0,000;57500;1;;3,0;25,0;23,0;3,276;3,271;9508,2;9508,2;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"D";0,0
2022-11-23 15:49:39;-36.781858;-73.086834;3;40.0;1817.7;0.0;;;;;27100.0;-3,0;18,9;15,9;57500;59000;0,000;57500;1;;3,1;25,0;23,0;3,276;3,271;9507,9;9507,9;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"N";0,0
2022-11-23 15:49:27;-36.781813;-73.086835;3;40.0;1817.7;0.0;;;;;27100.0;-3,0;18,8;15,9;56000;56000;0,000;56000;1;;2,6;25,0;23,0;3,276;3,272;9499,8;9499,8;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"N";0,0
2022-11-23 15:49:20;-36.781813;-73.086835;3;40.0;1817.7;0.0;;;;;27100.0;-3,0;18,8;15,9;54500;54500;0,000;54500;1;;2,2;25,0;23,0;3,276;3,272;9497,2;9497,2;-1519,7;;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;1;98,0;1;1;0;0;"D";0,0
2022-11-23 15:48:41;-36.781813;-73.086835;3;40.0;1817.7;0.0;;;;;27100.0;-3,0;18,8;15,9;58000;58000;0,000;58000;1;;2,1;25,0;23,0;3,275;3,271;9486,2;9486,2;-1519,7;0;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;0;98,0;1;1;0;0;"N";0,0
2022-11-23 15:47:41;-36.782055;-73.086844;3;40.0;1817.7;18.0;;;;;27100.0;-3,0;18,8;15,8;57000;58500;0,000;57000;1;;-10,9;25,0;23,0;3,282;3,278;9468,7;9468,7;-1519,5;0;-17,2;-17,0;-25,3;-60,2;-119,3;-77,8;0;98,0;1;1;0;0;"N";0,0
2022-11-23 15:46:43;-36.782203;-73.089215;2;40.0;1817.2;58.0;;;;;27100.0;-2,8;18,5;15,8;57500;59000;0,000;57500;1;;52,0;25,0;23,0;3,24;3,233;9341,8;9341,8;-1419,2;0;-12,5;-15,4;-21,8;-52,7;-109,2;-77,8;0;98,0;1;1;0;0;"D";49,0
2022-11-23 15:45:43;-36.780267;-73.097008;6;40.4;1816.4;15.0;;;;;27100.0;-2,7;17,8;15,1;58000;58000;0,000;58000;1;;-8,8;25,0;23,0;3,284;3,28;8980,9;8980,9;-1381,9;;-12,5;-15,4;-21,8;-52,7;-109,2;-77,1;1;98,0;1;1;0;0;"D";0,0
2022-11-23 15:44:43;-36.778969;-73.102554;3;40.4;1815.9;40.0;;;;;27100.0;-2,6;17,5;14,9;57000;58500;0,000;57000;1;;16,1;25,0;23,0;3,262;3,257;8840,1;8840,1;-1335,1;0;-12,0;-14,8;-21,0;-51,5;-107,3;-75,8;0;98,0;1;1;0;0;"D";19,0
2022-11-23 15:43:43;-36.777988;-73.106564;3;40.4;1815.6;34.0;;;;;27100.0;-2,6;17,3;14,7;57500;57500;0,000;57500;1;;-29,0;25,0;23,0;3,287;3,283;8701,4;8701,4;-1314,7;0;-12,0;-14,8;-21,0;-51,5;-107,3;-75,8;0;98,0;1;1;0;0;"D";0,0
2022-11-23 15:42:43;-36.777307;-73.112785;7;40.8;1814.9;34.0;;;;;27100.0;-2,4;16,7;14,3;56500;58000;0,000;56500;1;;-7,4;25,0;23,0;3,287;3,282;8436,2;8436,2;-1244,0;0;-12,0;-14,8;-20,9;-51,4;-107,2;-75,8;0;98,0;1;1;0;0;"D";3,0
2022-11-23 15:41:43;-36.782106;-73.111428;7;40.8;1814.4;40.0;;;;;27100.0;-2,3;16,4;14,1;57000;57000;0,000;57000;1;;-25,5;25,0;23,0;3,264;3,259;8257,0;8257,0;-1194,2;0;-11,7;-14,3;-20,4;-50,6;-106,3;-74,5;0;98,0;1;1;0;0;"D";0,0
2022-11-23 15:40:43;-36.787406;-73.109843;3;40.8;1813.8;48.0;;;;;27100.0;-2,3;16,0;13,8;56000;57500;0,000;56000;1;;39,7;25,0;23,0;3,248;3,243;8084,6;8084,6;-1160,0;0;-11,6;-14,3;-20,4;-50,6;-106,3;-74,5;0;98,0;1;1;0;0;"D";41,0
2022-11-23 15:39:43;-36.793251;-73.108093;2;41.2;1813.1;33.0;;;;;27100.0;-2,2;15,5;13,3;56500;56500;0,000;56500;1;;31,1;25,0;23,0;3,256;3,25;7822,1;7822,1;-1143,0;0;-11,6;-14,3;-20,4;-50,6;-106,3;-74,5;0;98,0;1;1;0;0;"D";30,0
2022-11-23 15:38:43;-36.795679;-73.107391;4;41.2;1812.9;37.0;;;;;27100.0;-2,2;15,3;13,2;55500;57000;0,000;55500;1;;25,0;25,0;23,0;3,257;3,252;7727,5;7727,5;-1117,1;0;-11,6;-14,3;-20,4;-50,6;-106,3;-74,5;0;98,0;1;1;0;0;"D";27,0
2022-11-23 15:37:43;-36.798257;-73.106618;2;41.2;1812.6;6.0;;;;;27100.0;-2,2;15,1;12,9;56000;56000;0,000;56000;1;;7,1;25,0;23,0;3,269;3,265;7595,9;7595,9;-1117,1;0;-11,6;-14,3;-20,4;-50,6;-106,3;-74,5;0;98,0;1;1;0;0;"D";24,0
2022-11-23 15:35:43;-36.803084;-73.103742;1;41.6;1812.0;58.0;;;;;27100.0;-1,9;14,7;12,8;55500;55500;0,000;55500;1;;6,9;25,0;23,0;3,257;3,252;7426,1;7426,1;-994,2;0;-8,7;-10,0;-12,2;-42,9;-69,2;-47,6;0;98,0;1;1;0;0;"D";5,0
2022-11-23 15:34:43;-36.80825;-73.092431;1;42.0;1810.8;51.0;;;;;27100.0;-1,8;13,5;11,7;54500;56000;0,000;54500;1;;-45,3;25,0;23,0;3,285;3,278;6811,4;6811,4;-943,1;0;-8,7;-10,0;-12,2;-42,9;-69,2;-47,6;0;98,0;1;1;0;0;"D";0,0
2022-11-23 15:32:43;-36.822858;-73.075499;4;42.8;1808.6;67.0;;;;;27100.0;-1,6;11,5;9,9;59500;55500;0,000;55500;1;;75,4;25,0;23,0;3,221;3,213;5793,4;5793,4;-823,0;0;-8,7;-10,0;-12,2;-42,9;-69,2;-47,6;0;98,0;1;1;0;0;"D";57,0
2022-11-23 15:31:43;-36.826433;-73.071703;5;43.2;1808.0;2.0;;;;;27100.0;-1,6;10,8;9,2;54500;54500;0,000;54500;1;;2,5;25,0;23,0;3,274;3,27;5451,0;5451,0;-823,0;;-8,7;-10,0;-12,2;-42,9;-69,2;-47,6;1;98,0;1;1;0;0;"D";0,0
2022-11-23 15:30:43;-36.82827;-73.069505;3;43.2;1807.8;37.0;;;;;27100.0;-1,5;10,7;9,2;59000;55000;0,000;55000;1;;-65,0;25,0;23,0;3,306;3,299;5391,9;5391,9;-781,7;0;-8,7;-10,0;-12,2;-42,9;-69,2;-47,6;0;98,0;1;1;0;0;"D";0,0
2022-11-23 15:29:43;-36.834397;-73.06326;3;43.2;1806.9;52.0;;;;;27100.0;-1,5;10,2;8,8;59500;59500;0,000;59500;1;;10,4;25,0;23,0;3,26;3,255;5165,8;5165,8;-752,9;0;-8,7;-10,0;-12,2;-42,9;-69,2;-47,6;0;98,0;1;1;0;0;"D";14,0
2022-11-23 15:28:43;-36.838173;-73.060949;4;43.6;1806.4;23.0;;;;;27100.0;-1,5;9,8;8,3;58500;54500;0,000;54500;1;;6,0;25,0;23,0;3,268;3,264;4917,9;4917,9;-746,7;0;-8,6;-9,9;-12,1;-42,8;-69,1;-47,6;0;98,0;1;1;0;0;"D";6,0
2022-11-23 15:27:43;-36.840514;-73.059213;4;43.6;1806.1;23.0;;;;;27100.0;-1,4;9,5;8,1;59000;59000;0,000;59000;1;;19,1;25,0;23,0;3,263;3,258;4803,8;4803,8;-720,2;0;-8,3;-9,7;-11,8;-42,5;-68,8;-47,5;0;98,0;1;1;0;0;"D";24,0
2022-11-23 15:26:43;-36.842033;-73.058076;5;43.6;1805.9;0.0;;;;;27100.0;-1,4;9,3;8,0;58000;59500;0,000;58000;1;;2,7;25,0;23,0;3,27;3,266;4712,7;4712,7;-712,2;;-8,3;-9,6;-11,7;-42,4;-68,8;-47,5;1;98,0;0;1;0;0;"D";0,0
2022-11-23 15:26:32;-36.842033;-73.058076;5;43.6;1805.9;0.0;;;;;27100.0;-1,4;9,3;8,0;56500;56500;0,000;56500;1;;2,7;25,0;23,0;3,27;3,266;4708,4;4708,4;-712,2;;-8,3;-9,6;-11,7;-42,4;-68,8;-47,5;1;98,0;0;1;0;0;"N";0,0
2022-11-23 15:26:15;-36.843313;-73.057047;6;43.6;1805.8;59.0;;;;;27100.0;-1,2;9,3;8,1;59000;59000;0,000;59000;1;;41,8;25,0;23,0;3,242;3,237;4689,4;4689,4;-626,2;0;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;0;98,0;0;1;0;0;"D";41,0
2022-11-23 15:25:15;-36.851349;-73.052763;8;44.0;1804.8;49.0;;;;;27100.0;-1,1;8,4;7,3;58000;59500;0,000;58000;1;;2,9;25,0;23,0;3,26;3,256;4245,2;4245,2;-571,5;0;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;0;98,0;0;1;0;0;"D";2,0
2022-11-23 15:24:15;-36.860497;-73.048991;6;44.4;1803.8;70.0;;;;;27100.0;-1,0;7,7;6,7;58500;58500;0,000;58500;1;;63,3;25,0;23,0;3,222;3,214;3904,4;3904,4;-535,8;0;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;0;98,0;0;1;0;0;"D";49,0
2022-11-23 15:23:15;-36.868184;-73.0439;12;44.4;1802.8;72.0;;;;;27100.0;-0,9;7,1;6,1;57500;59000;0,000;57500;1;;19,9;25,0;23,0;3,243;3,238;3562,3;3562,3;-478,7;0;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;0;98,0;0;1;0;0;"D";25,0
2022-11-23 15:22:15;-36.878473;-73.039081;10;44.8;1801.6;73.0;;;;;27100.0;-0,9;6,1;5,1;58000;58000;0,000;58000;0;;42,0;25,0;23,0;3,238;3,233;3056,3;3056,3;-478,7;0;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;0;98,0;0;1;0;0;"D";40,0
2022-11-23 15:21:15;-36.889081;-73.037344;12;45.2;1800.4;70.0;;;;;27100.0;-0,9;5,2;4,2;57000;58500;0,000;57000;0;;50,4;25,0;23,0;3,236;3,23;2614,6;2614,6;-478,7;0;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;0;98,0;0;1;0;0;"D";43,0
2022-11-23 15:20:15;-36.896486;-73.033094;12;45.6;1799.4;79.0;;;;;27100.0;-0,7;4,5;3,8;57500;57500;0,000;57500;0;;27,9;25,0;23,0;3,236;3,23;2250,9;2250,9;-349,5;0;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;0;98,0;0;1;0;0;"D";37,0
2022-11-23 15:19:15;-36.908484;-73.031661;13;46.0;1798.1;72.0;;;;;27100.0;-0,7;3,2;2,5;56500;58000;0,000;56500;0;;80,8;25,0;23,0;3,227;3,219;1622,6;1622,6;-349,5;0;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;0;98,0;0;1;0;0;"D";61,0
2022-11-23 15:18:15;-36.913396;-73.030502;16;46.4;1797.5;5.0;;;;;27100.0;-0,7;2,5;1,9;57000;57000;0,000;57000;0;;2,4;25,0;23,0;3,282;3,278;1277,7;1277,7;-341,1;;-6,0;-6,1;-6,1;-11,6;-30,4;-42,9;1;98,0;0;1;0;0;"D";0,0
2022-11-23 15:17:15;-36.918974;-73.027598;16;46.8;1796.8;4.0;;;;;27100.0;-0,5;2,0;1,5;56000;57500;0,000;56000;0;;8,6;25,0;23,0;3,28;3,277;1035,6;1035,6;-282,7;0;-4,5;-4,4;-4,8;-9,2;-26,8;-23,6;0;98,0;0;1;0;0;"D";33,0
2022-11-23 15:16:15;-36.921763;-73.026764;21;46.8;1796.5;48.0;;;;;27100.0;-0,4;2,0;1,5;56500;56500;0,000;56500;0;;69,0;24,0;23,0;3,261;3,257;987,2;987,2;-220,9;0;-3,5;-3,3;-3,5;-6,9;-23,1;-9,5;0;98,0;0;1;0;0;"D";50,0
